id;$doctype;_rev;address;amount;areas/0;areas/1;areas/2;composition;counter;createdAt;datasetId;hashtags;isIncluded;location/latitude;location/longitude;name;origin;status;team;updatedAt;glass;ceramic/bricks;other;plastic;metal;biological/paper/wood;textiles/shoes/carpets;rubber/tyres;electronics;toxic/chemicals;car parts/vehicles;household;non-household;construction and demolition
5d38fa6b-fbe6-4cc3-87cb-ef7cab1c603e;trashpoint;2-321f68d7a5864ccad8fb7a6292eb6b2f;, R. Francisco Isidoro, 48;bagful;BR;;;,other,biological/paper/wood,metal,plastic,glass;1;13.09.2018 21:47;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;-22.1098456;-45.0640784;, R. Francisco Isidoro, 48;;regular;;13.09.2018 21:47;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
574231d0-be27-4f7d-a31d-53ac5786860a;trashpoint;2-5775c639854d8e1598702461edc810e5;, R. Bom Pastor, 16;handful;BR;;;,biological/paper/wood;1;13.09.2018 22:03;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;-1.388776;-48.4148923;, R. Bom Pastor, 16;;regular;;13.09.2018 22:03;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
a2254f18-dd33-4754-9f86-1507f46cf36d;trashpoint;2-fabffb4d0c03ec565055137dd72e0cd1;Kõbla tee 5, Naage, 76919 Harju maakond, Estonia;cartload;EE;EE.HA;;,other,plastic;1;13.09.2018 22:05;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;59.4191666667;24.3466666667;Kõbla tee;non-household;regular;;13.09.2018 22:05;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
957f392f-89da-45cd-be6f-7dfdee884f1c;trashpoint;2-06e39058cf789f16175b3c1b2462b082;, Av. Comendador Costa, 627;bagful;BR;;;,textiles/shoes/carpets,metal,plastic,glass;1;13.09.2018 22:05;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;-22.1150223;-45.0573007;, Av. Comendador Costa, 627;;regular;;13.09.2018 22:05;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
bccc3d27-7e6c-44bf-9e06-45f38d7f909b;trashpoint;2-c107b844b5bcf256785152f2aa705b85;Puhkehoone alajaam, Vääna-Jõesuu, 76909 Harju maakond, Estonia;truckload;EE;EE.HA;;,textiles/shoes/carpets,biological/paper/wood;1;13.09.2018 22:06;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;59.4261111111;24.3561111111;Puhkehoone alajaam, Vääna-Jõesuu, 76909 Harju maakond, Estonia;non-household;regular;;13.09.2018 22:06;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
457c466b-3da4-496c-9858-e3b8f66a2ab1;trashpoint;2-96b01f2200d60038d9fe3548834e45a9;Jahilossi tee, 76919 Harju maakond, Estonia;truckload;EE;EE.HA;;,biological/paper/wood,plastic;1;13.09.2018 22:09;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;59.4197222222;24.3494444444;Jahilossi tee;non-household;regular;;13.09.2018 22:09;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
5645ac34-c1a3-4a6c-a0e1-6ef974e9a8b4;trashpoint;2-d3c1c02a92d07dc427f1f89a22ffee4b;, R. Bom Pastor, 16;bagful;BR;;;,biological/paper/wood;1;13.09.2018 22:11;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;-1.3887856;-48.4148843;, R. Bom Pastor, 16;non-household;regular;;13.09.2018 22:11;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
148189b7-e6f6-4f49-9c6f-9ea5bae3d777;trashpoint;2-b31bca1a9411e7741327a6d80adfff95;, Rod. Mário Covas, 730;handful;BR;;;,biological/paper/wood;1;13.09.2018 22:11;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;-1.3845264;-48.4105165;, Rod. Mário Covas, 730;non-household;regular;;13.09.2018 22:12;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
aaff2208-1f64-4fc8-bf62-bb460f4d9830;trashpoint;2-cc6b32744738167d40edf9864f40f6b8;, R. Bom Pastor, 16;handful;BR;;;,biological/paper/wood;1;13.09.2018 22:11;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;-1.3887518;-48.4149168;, R. Bom Pastor, 16;non-household;regular;;13.09.2018 22:12;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
c73e36c4-7e19-4614-bf36-499ba0011a79;trashpoint;2-4d61f041fef0f9a6bad0490ba343edc4;, R. Bom Pastor, 16;handful;BR;;;,biological/paper/wood;1;13.09.2018 22:13;08766c29-29a2-4919-918b-cc77f64cbb73;#unamaananindeua;FALSE;-1.3887929;-48.4148618;, R. Bom Pastor, 16;non-household;regular;;13.09.2018 22:13;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
c3d76120-1e3e-48cb-9764-6b03b9672654;trashpoint;2-274be1b26cc965931317bfb6fb97083e;, Rod. Bernardo Sayão, 8484;handful;BR;;;,biological/paper/wood;1;13.09.2018 22:13;08766c29-29a2-4919-918b-cc77f64cbb73;,#limpabrasil,#unamaananindeua;FALSE;-1.3898548;-48.4142603;, Rod. Bernardo Sayão, 8484;non-household;regular;;13.09.2018 22:13;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
ac0f4896-f9db-48f3-a97e-eec20495fe2d;trashpoint;2-c46f83b4c57d08cf50f3751c6a2f4f3c;, R. Bom Pastor, 68;handful;BR;;;,biological/paper/wood;1;13.09.2018 22:13;08766c29-29a2-4919-918b-cc77f64cbb73;,#unamaananindeua,#limpabrasil;FALSE;-1.38909607255;-48.4146928399;, R. Bom Pastor, 68;non-household;regular;;13.09.2018 22:13;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
9f44e19f-c262-47dc-ba3b-9da830944a40;trashpoint;2-bf51e4a24b62492deefa41e4b22dd070;, R. Bom Pastor, 16;handful;BR;;;,biological/paper/wood;1;13.09.2018 22:14;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;-1.3887843;-48.4148748;, R. Bom Pastor, 16;non-household;regular;;13.09.2018 22:14;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
b3adeb16-211d-45f9-aa6a-2cbb4361d490;trashpoint;2-3de679a0cbeeed76b53617d7820700b7;, Av. Antônio Junqueira de Souza, 36;bagful;BR;;;,other,biological/paper/wood,metal,plastic,glass;1;13.09.2018 22:15;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;-22.1175087;-45.0501651;, Av. Antônio Junqueira de Souza, 36;;regular;;13.09.2018 22:17;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
92878e4d-da24-4bf0-b059-ebca22e5bded;trashpoint;2-7c172619650d30a4e3e568bc273e1fe5;, Rod. Bernardo Sayão, 8484;bagful;BR;;;,biological/paper/wood;1;13.09.2018 22:20;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;-1.38971345476;-48.4143451983;, Rod. Bernardo Sayão, 8484;non-household;regular;;13.09.2018 22:20;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
835da331-f8fe-4e27-a6c6-7b88a5469d43;trashpoint;2-d8b8a1ab3c9a5876f10c3e4ccdb01a76;Unnamed Road, Punta Cana 23000, Dominican Republic;cartload;;;;car parts/vehicles,toxic/chemicals,electronics,rubber/tyres,textiles/shoes/carpets,biological/paper/wood,metal,plastic,other,ceramic/bricks,glass;1;14.09.2018 02:40;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;18.811226;-68.578548;Unnamed Road;household;regular;;14.09.2018 02:41;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
0d1302d7-24e5-41e5-b68a-0e484357bd19;trashpoint;2-bc7f79d9f6ba0a7964fe1e8c17457a5c;Avenida Independencia #13, Jarabacoa 41000, Dominican Republic;cartload;DO;;;car parts/vehicles,toxic/chemicals,electronics,rubber/tyres,textiles/shoes/carpets,biological/paper/wood,metal,plastic,other,ceramic/bricks,glass;1;14.09.2018 02:51;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.121246;-70.643204;Avenida Independencia #13, Jarabacoa 41000, Dominican Republic;household;regular;;14.09.2018 02:51;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
1dee6fc0-c41c-4a7e-989e-bc4e4a77baa8;trashpoint;2-4ffb30aba33e222fa933c14cae6a05b9;La Confluencia, Jarabacoa, Sendero Ecological, Jarabacoa 41000, Dominican Republic;cartload;DO;;;car parts/vehicles,toxic/chemicals,electronics,rubber/tyres,textiles/shoes/carpets,biological/paper/wood,metal,plastic,other,ceramic/bricks,glass;1;14.09.2018 02:54;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.153133;-70.643988;Sendero Ecological;household;regular;;14.09.2018 02:54;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
639af515-d525-4bc6-a3f4-1a2d36e497e4;trashpoint;2-d0b9482faad5e9b9bcff37492fa079fe;Ave La Confluencia 2, Jarabacoa 41000, Dominican Republic;cartload;DO;;;car parts/vehicles,toxic/chemicals,electronics,rubber/tyres,textiles/shoes/carpets,biological/paper/wood,metal,plastic,other,ceramic/bricks,glass;1;14.09.2018 02:55;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.126112;-70.644337;Avenue La Confluencia;household;regular;;14.09.2018 02:55;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
e6830b03-7147-45b9-9139-c6b12d394e71;trashpoint;2-0c58b289c811b502918fa9db20181cbe;Camino La Piña - Las Guazaras, Las Guázaras 41000, Dominican Republic;cartload;DO;;;car parts/vehicles,toxic/chemicals,electronics,rubber/tyres,textiles/shoes/carpets,biological/paper/wood,metal,plastic,other,ceramic/bricks,glass;1;14.09.2018 02:59;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.090864;-70.673343;Camino La Piña - Las Guazaras;household;regular;;14.09.2018 02:59;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
b48c0e56-0bce-479e-9aba-f7e5807c80b6;trashpoint;2-0ed3b1fa4765ca3095f1f3a7b0e4a573;Camino La Piña - Las Guazaras, Las Guázaras 41000, Dominican Republic;cartload;DO;;;,car parts/vehicles,toxic/chemicals,electronics,rubber/tyres,textiles/shoes/carpets,biological/paper/wood;1;14.09.2018 03:01;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.078687;-70.706012;Camino La Piña - Las Guazaras;household;regular;;14.09.2018 03:01;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
390e0d9e-4246-4765-886e-287fa6b5b73b;trashpoint;2-66fd4f9c2354defffe5b568327e576b8;Carr. Palo Blanco, Jarabacoa 41000, Dominican Republic;cartload;DO;;;,car parts/vehicles,toxic/chemicals,biological/paper/wood,plastic,ceramic/bricks,glass;1;14.09.2018 03:02;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.103307;-70.646069;Carretera Palo Blanco;household;regular;;14.09.2018 03:02;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE
43c81a24-58cc-404d-96e7-8a863e1048df;trashpoint;2-160af0a196509ad7e818845ab9eec417;Calle baiguate, Jarabacoa 41000, Dominican Republic;truckload;DO;;;,toxic/chemicals,electronics,rubber/tyres,textiles/shoes/carpets,biological/paper/wood,metal,plastic,ceramic/bricks,glass;1;14.09.2018 03:04;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.101734;-70.61913;Calle baiguate;household;regular;;14.09.2018 03:04;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE
a034fb10-742b-4b0f-aef4-d4fd2e2212e0;trashpoint;2-8a6760783486bfae7d0f8850c191cc45;Unnamed Road, Jarabacoa 41000, Dominican Republic;truckload;DO;;;car parts/vehicles,toxic/chemicals,electronics,rubber/tyres,textiles/shoes/carpets,biological/paper/wood,metal,plastic,ceramic/bricks,glass;1;14.09.2018 03:05;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.137851;-70.606808;Unnamed Road;household;regular;;14.09.2018 03:05;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
a541890c-654e-4877-9ed9-63e90ae1c1b2;trashpoint;2-ea3e07a1a44ed406618fafa4b4747898;Calle 5 la Colonia, Jarabacoa 41000, Dominican Republic;cartload;DO;;;car parts/vehicles,toxic/chemicals,electronics,rubber/tyres,textiles/shoes/carpets,biological/paper/wood,metal,plastic,ceramic/bricks,glass;1;14.09.2018 03:07;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.120182;-70.634365;Calle 5 la Colonia;household;regular;;14.09.2018 03:07;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
266924b5-3db4-4dde-a05b-ef7caa2c1357;trashpoint;2-e81c9a8f19b2bfb35b904eb22fab8651;La Vega Province, Dominican Republic;cartload;DO;;;,electronics,textiles/shoes/carpets,biological/paper/wood,plastic,ceramic/bricks,glass;1;14.09.2018 03:08;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.187781;-70.567369;La Vega Province, Dominican Republic;household;regular;;14.09.2018 03:08;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE
f2b1a10a-5e3b-45ca-9d08-3ef4a1db6218;trashpoint;2-8a1e44bebd4fc45d3f849376ad957f16;Calle 16 de Agosto 47, Jarabacoa 41000, Dominican Republic;cartload;DO;;;,toxic/chemicals,electronics,rubber/tyres,textiles/shoes/carpets,biological/paper/wood,ceramic/bricks,glass;1;14.09.2018 03:09;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.120093;-70.640043;Calle 16 de Agosto;household;regular;;14.09.2018 03:09;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE
25498227-bbf6-496c-88d9-483562c06e4e;trashpoint;2-cddfeaf6d77fa3e66a005dc81f9a89e1;Av Federico Bacilis, Proyecto Ercilia Pepín s/n, El Río Arriba 41000, Dominican Republic;cartload;DO;;;,car parts/vehicles,rubber/tyres,textiles/shoes/carpets,biological/paper/wood,plastic,ceramic/bricks,glass;1;14.09.2018 03:10;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;19.202964;-70.583389;Av Federico Bacilis, Proyecto Ercilia Pepín s/n, El Río Arriba 41000, Dominican Republic;household;regular;;14.09.2018 03:11;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
65484007-818f-4eac-b8e0-523cc4409065;trashpoint;2-ad400c493abe29df830b31892eec3732;, Bandalsgränden, 7;bagful;FI;;;,biological/paper/wood,plastic;1;14.09.2018 07:39;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;60.2064492;24.6764692;, Bandalsgränden, 7;non-household;regular;;14.09.2018 07:39;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
3d4e481a-9eb2-4936-9516-3779d525c011;trashpoint;2-68a4592e821461ace18f4e1bd8884f48;Kuching, Jalan Tan Sri Datuk William Tan, 16a;bagful;MY;;;,rubber/tyres,metal,plastic,glass;1;14.09.2018 07:47;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.5478809;110.3645799;Kuching, Jalan Tan Sri Datuk William Tan, 16a;household;regular;;14.09.2018 07:47;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
06f2a16d-76d3-4ce5-bf45-a243fa9863ca;trashpoint;2-6661877c4b4e3109caffd1a677c0dcd2;Kuching, Jalan Ang Cheng Ho;cartload;MY;;;,biological/paper/wood,plastic,ceramic/bricks,glass;1;14.09.2018 07:55;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.5527338;110.3630904;Kuching, Jalan Ang Cheng Ho;construction and demolition;regular;;14.09.2018 07:55;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
52ee61db-0bd9-4bea-a6bc-0e8f245c452f;trashpoint;2-9c83682f12f4c640a9baaa6556ea1cc4;Kuching, Jalan Tun Datuk Patinggi Abang Haji Muhammad Salahuddin;bagful;MY;;;,other,metal,plastic,glass;1;14.09.2018 08:05;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.5655543;110.3619733;Kuching, Jalan Tun Datuk Patinggi Abang Haji Muhammad Salahuddin;household;regular;;14.09.2018 08:05;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
95dc7e77-75fa-4a0e-9e8e-eac416562a01;trashpoint;2-f14a3ec74246dcdfa1b49a1ad999fda4;Kuching, Lorong Datuk Abang Abdul Rahim 7a, 8351;cartload;MY;;;,other,biological/paper/wood,metal,plastic,glass;1;14.09.2018 08:12;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.5537351;110.3703655;Kuching, Lorong Datuk Abang Abdul Rahim 7a, 8351;household,non-household,;regular;;14.09.2018 08:12;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
61743fdb-0976-4133-b971-4eff965ff746;trashpoint;3-bbb1158e651436ea1c290357e81f98de;Kuching, Foochow Road Number 2;handful;MY;;;,rubber/tyres,plastic,glass;1;14.09.2018 08:29;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.54679590688;110.366950482;Kuching, Foochow Road Number 2;non-household;regular;;14.09.2018 08:31;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
b3bb699c-9efd-4b0f-87bf-b9fab1be2d36;trashpoint;3-a581803521f97178d28d3070943735e5;Kuching;handful;MY;;;,plastic;1;14.09.2018 08:36;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.54618190475;110.36618907;Kuching;non-household;regular;;14.09.2018 08:36;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
4b26b926-0cf8-454c-aa51-da49d6113bb7;trashpoint;2-10f2495d3090400071e349b3fa1cf15b;Kuching, Unnamed Road;cartload;MY;;;,other,biological/paper/wood,metal,plastic,ceramic/bricks,glass;1;14.09.2018 08:41;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.5658541;110.3604839;Kuching, Unnamed Road;household,non-household,;regular;;14.09.2018 08:43;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
8879797f-9626-4cce-86ee-fd4368849950;trashpoint;2-86c66de9b07feb0f4117d52270058382;Kuching, Jalan Pending;cartload;MY;;;,other,biological/paper/wood,plastic,ceramic/bricks,glass;1;14.09.2018 08:47;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.5517977;110.3712825;Kuching, Jalan Pending;household,non-household,;regular;;14.09.2018 08:47;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
76daac75-ae30-4bc4-966a-a5e59760a4a3;trashpoint;2-79eae94353699e9ac61ad5a19a008891;Kuching, Lorong 15, 154;handful;MY;;;,rubber/tyres,plastic;1;14.09.2018 08:56;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.5545127;110.3560155;Kuching, Lorong 15, 154;non-household;regular;;14.09.2018 08:56;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
760a680c-f198-440f-83d0-eb42aeb23a46;trashpoint;2-87b0a39d48cdd836ad1bcd7524d9a337;ตำบล บางกะเจ้า;handful;TH;;;,plastic;1;14.09.2018 09:00;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;13.6891251;100.5552633;ตำบล บางกะเจ้า;household;regular;;14.09.2018 09:00;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
1f7ca924-3666-4d8c-89f8-6660485f1271;trashpoint;2-fd6eb9d5df3e5f4a8a6dea2a905d58ca;ตำบล บางกะเจ้า;handful;TH;;;,plastic;1;14.09.2018 09:01;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;13.689137;100.5552448;ตำบล บางกะเจ้า;household;regular;;14.09.2018 09:01;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
f2e1f601-b820-4e0e-9493-2a951d5292db;trashpoint;2-477ad3df8f507d60e0e1872f9d2b5bb4;, พระรามที่ 3 ซอย 50, 31/4;handful;TH;;;,other,plastic;1;14.09.2018 09:06;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;13.6837452;100.5492916;, พระรามที่ 3 ซอย 50, 31/4;household;regular;;14.09.2018 09:06;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
0669e17b-0d6e-4037-b96c-a1dfed97ac9e;trashpoint;2-bbd3c33b6bbfebdfe5acd6ec7676a34c;Kuching, Jalan Sungai Padungan, 5726;bagful;MY;;;,rubber/tyres,plastic,glass;1;14.09.2018 09:07;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.55548542568;110.359068476;Kuching, Jalan Sungai Padungan, 5726;non-household;regular;;14.09.2018 09:07;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
1c34f90c-f57d-4e5e-9758-5ddafb29a558;trashpoint;2-4964e316074528f5975363d1e048969d;ตำบล บางกะเจ้า;handful;TH;;;,plastic;1;14.09.2018 09:07;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;13.6890151759;100.555231524;ตำบล บางกะเจ้า;household;regular;3b61c81a-2b8e-11e8-b467-0ed5f89f717g;14.09.2018 09:08;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
791502d9-1ac3-432b-b562-206682c34ecd;trashpoint;2-ecf6bb117432bf40c5df5c0ef621a935;พระประแดง, Soi Phetchahueng 25/5;handful;TH;;;,plastic;1;14.09.2018 09:10;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;13.6889469783;100.555375523;พระประแดง, Soi Phetchahueng 25/5;household;regular;3b61c81a-2b8e-11e8-b467-0ed5f89f717g;14.09.2018 09:10;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
ec30e468-64f0-4965-aef8-d00ef75cfc06;trashpoint;2-81620bd2373440894d4a7b00c71c1a21;พระประแดง, Soi Phetchahueng 25/5;handful;TH;;;,plastic;1;14.09.2018 09:12;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;13.6889532056;100.55536035;พระประแดง, Soi Phetchahueng 25/5;household;regular;3b61c81a-2b8e-11e8-b467-0ed5f89f717g;14.09.2018 09:12;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
e8bae0d7-89e0-4175-88a4-83b321b31e59;trashpoint;2-8d35693b07d41da0f6202556e8ada367;พระประแดง, Soi Phetchahueng 25/5;handful;TH;;;,other,plastic;1;14.09.2018 09:12;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;13.6890131;100.5554271;พระประแดง, Soi Phetchahueng 25/5;household;regular;;14.09.2018 09:12;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
8c70c5a5-5cfe-411a-b884-0c5afac1aa19;trashpoint;2-3e62376f6e5e4c57b03f2f515c653f93;Kuching;handful;MY;;;,rubber/tyres,plastic;1;14.09.2018 09:12;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;1.55575924532;110.359511375;Kuching;non-household;regular;;14.09.2018 09:12;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
b0d62061-1971-4471-8813-d15175ea6c1b;trashpoint;2-dbabbdb36b37575f81273cb7264ad216;พระประแดง, Soi Phetchahueng 25/5;handful;TH;;;,other,plastic;1;14.09.2018 09:13;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;13.6887796;100.5558282;พระประแดง, Soi Phetchahueng 25/5;household;regular;;14.09.2018 09:13;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
95e8326e-b9fe-4002-93d4-c6997c4292af;trashpoint;2-53f19d0f76f4c90f16663a074e5d1069;ตำบลสำโรง, ถนนรางรถไฟเก่า;handful;TH;;;,plastic;1;14.09.2018 09:17;08766c29-29a2-4919-918b-cc77f64cbb73;;FALSE;13.6869821924;100.55610699;ตำบลสำโรง, ถนนรางรถไฟเก่า;household;regular;3b61c81a-2b8e-11e8-b467-0ed5f89f717g;14.09.2018 09:17;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
